"1001","1001","3101","default","2015-03-24 11:43:52","2015-03-24 11:44:03","2015-03-24 11:44:09","17","6","NORMAL_CLEARING","fd7b9c46-d1d7-11e4-b50f-4989200a7c84","","1001","PCMU","PCMU"
"1001","1001","3201","default","2015-03-24 11:44:22","2015-03-24 11:44:32","2015-03-24 11:44:39","17","7","NORMAL_CLEARING","0efd3646-d1d8-11e4-b520-4989200a7c84","","1001","PCMU","PCMU"
"1001","1001","3301","default","2015-03-24 11:44:49","2015-03-24 11:44:59","2015-03-24 11:45:10","21","11","NORMAL_CLEARING","1f316eba-d1d8-11e4-b531-4989200a7c84","","1001","PCMU","PCMU"
"1001","1001","3001","default","2015-03-24 11:45:46","2015-03-24 11:45:56","2015-03-24 11:46:47","61","51","NORMAL_CLEARING","409205f6-d1d8-11e4-b542-4989200a7c84","","1001","PCMU","PCMU"
"1001","1001","3001","default","2015-03-24 14:11:23","2015-03-24 14:11:33","2015-03-24 14:12:08","45","35","NORMAL_CLEARING","98acbe20-d1ec-11e4-b561-4989200a7c84","","1001","PCMU","PCMU"
"1002","1002","3001","default","2015-03-24 14:13:41","2015-03-24 14:13:51","2015-03-24 14:14:27","46","36","NORMAL_CLEARING","eafa77f8-d1ec-11e4-b583-4989200a7c84","","1002","opus","opus"
"1001","1001","3001","default","2015-03-24 14:12:51","2015-03-24 14:13:01","2015-03-24 14:15:29","158","148","NORMAL_CLEARING","cd390324-d1ec-11e4-b572-4989200a7c84","","1001","PCMU","PCMU"
"1001","1001","3001","default","2015-03-24 14:24:40","2015-03-24 14:24:50","2015-03-24 14:24:55","15","5","NORMAL_CLEARING","73a00586-d1ee-11e4-b595-4989200a7c84","","1001","PCMU","PCMU"
"1001","1001","3001","default","2015-03-24 14:25:03","2015-03-24 14:25:13","2015-03-24 14:25:17","14","4","NORMAL_CLEARING","81806b00-d1ee-11e4-b5a6-4989200a7c84","","1001","PCMU","PCMU"
"1001","1001","3001","default","2015-03-24 14:46:25","2015-03-24 14:46:35","2015-03-24 14:49:08","163","153","NORMAL_CLEARING","7de97362-d1f1-11e4-b5ba-4989200a7c84","","1001","PCMU","PCMU"
"1002","1002","1001","default","2015-03-28 09:22:27","","2015-03-28 09:22:42","15","0","ORIGINATOR_CANCEL","e56030f4-d4e8-11e4-9c0c-c34bb78549f3","","1002","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 09:24:31","2015-03-28 09:24:31","2015-03-28 09:24:44","13","13","NORMAL_CLEARING","2f5d0682-d4e9-11e4-9c33-c34bb78549f3","","1001","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 09:33:24","2015-03-28 09:33:24","2015-03-28 09:33:33","9","9","NORMAL_CLEARING","6d46fde4-d4ea-11e4-9c3b-c34bb78549f3","","1001","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 09:35:26","2015-03-28 09:35:26","2015-03-28 09:35:49","23","23","NORMAL_CLEARING","b584175e-d4ea-11e4-9c42-c34bb78549f3","","1001","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 09:37:12","2015-03-28 09:37:12","2015-03-28 09:37:20","8","8","NORMAL_CLEARING","f4f4dd24-d4ea-11e4-9c49-c34bb78549f3","","1001","PCMU","PCMU"
"1002","1002","90000","default","2015-03-28 09:40:20","","2015-03-28 09:40:30","10","0","NORMAL_CLEARING","64e08278-d4eb-11e4-9c58-c34bb78549f3","","1002","",""
"1001","1001","900000","default","2015-03-28 09:40:00","2015-03-28 09:40:00","2015-03-28 09:40:41","41","41","NORMAL_CLEARING","5923a776-d4eb-11e4-9c51-c34bb78549f3","","1001","PCMU","PCMU"
"1002","1002","90000","default","2015-03-28 09:42:05","","2015-03-28 09:42:16","11","0","NORMAL_CLEARING","a3d077f4-d4eb-11e4-9c67-c34bb78549f3","","1002","",""
"1001","1001","900000","default","2015-03-28 09:43:27","2015-03-28 09:43:27","2015-03-28 09:43:55","28","28","NORMAL_CLEARING","d47a41be-d4eb-11e4-9c7c-c34bb78549f3","","1001","PCMU","PCMU"
